 11 6908.710800 8.413E-24 8.581E+00.07500.430 1899.00750.47-.005519          1 0 1          0 0 0 10  4  6       11  4  7      476621603324 322 6    63.0   69.0
 11 6908.861700 4.593E-29 3.883E+00.09150.391 4095.92020.67-.008120          2 0 1          1 0 0  5  2  4        5  2  3      4442336032257122 7    33.0   33.0
 11 6908.939700 8.884E-29 2.206E-03.06420.315 2512.28250.55-.002644          0 5 0          0 1 0  8  5  4        9  0  9      4442336032287122 8    51.0   57.0
 11 6909.070530 1.960E-24 5.470E-03.08690.435  586.24350.61-.009908          0 2 1          0 0 0  6  2  4        7  0  7      574523303328 322 8    39.0   45.0
 11 6909.138000 9.170E-25 1.482E+00.08730.450 1819.33510.71-.007408          0 3 1          0 1 0  4  2  2        3  2  1      474523603325 322 7    27.0   21.0
 11 6909.152700 2.265E-28 8.384E-01.05010.298 3564.70500.51-.017880          0 1 2          0 1 0  9  5  4       10  6  5      4442436032297122 8    57.0   63.0
 11 6909.174300 1.577E-24 7.359E+00.04800.281 1985.78420.47-.019420          1 0 1          0 0 0 10  5  6       11  5  7      4742236033297122 9    21.0   23.0
 11 6909.212290 6.805E-23 1.223E-01.09560.440  142.27850.71-.005699          0 2 1          0 0 0  3  1  2        3  1  3      578520303382622234     7.0    7.0
 11 6909.256200 1.701E-28 1.129E-04.05570.315 1810.58770.55-.015260          2 0 0          0 0 0 10  4  7        9  7  2      4442336032287122 8    63.0   57.0
 11 6909.337600 5.393E-27 8.950E-04.07380.333 1255.91150.57-.018940          0 0 2          0 0 0  8  0  8        8  5  3      4742236033287122 8    17.0   17.0
 11 6909.407600 4.668E-26 1.011E-01.08300.391 1920.76580.67-.003088          0 3 1          0 1 0  5  2  4        5  0  5      4742236033257122 7    33.0   33.0
 11 6909.434800 2.056E-29 1.032E+00.09550.434 3895.58790.71-.005960          2 0 1          0 0 1  3  2  2        3  1  3      4442436032257122 7    21.0   21.0
 11 6909.499600 8.432E-27 1.927E-01.07570.333 2495.16570.57-.010672          0 3 1          0 1 0  8  2  6        8  2  7      4742236033257122 7    51.0   51.0
 11 6909.524200 1.896E-29 1.282E-03.02990.265 2813.51140.44-.012548          0 4 0          0 0 0 13  7  6       12  8  5      4442336032297122 9    81.0   75.0
 11 6909.598708 1.387E-27 3.071E-02.08750.352 2462.87520.61-.014160          1 1 1          0 1 0  7  1  7        7  3  4      4642234433287122 8    45.0   45.0
 11 6909.618550 2.032E-25 1.050E-02.08050.366 1216.19440.61-.017520          0 0 2          0 0 0  7  1  6        7  6  1      554523303328 322 8    45.0   45.0
 11 6909.933000 7.408E-27 7.367E+00.04990.281 3314.85500.47-.022620          1 1 1          0 1 0 10  2  8       11  2  9      4442236033257122 7    63.0   69.0
 11 6910.042800 1.128E-29 1.257E+00.09500.456 3833.57660.72-.009560          2 0 1          0 0 1  3  0  3        2  1  2      4442436032257122 7     7.0    5.0
 11 6910.047900 8.097E-28 1.856E-02.09230.391 2406.14300.67-.019440          0 1 2          0 1 0  5  0  5        5  5  0      4342236033287122 8    33.0   33.0
 11 6910.062300 3.103E-27 5.819E-02.06140.250 2533.79170.41-.011396          0 2 1          0 0 0 12  6  6       13  4  9      454223603331712211    75.0   81.0
 11 6910.134900 1.123E-28 1.564E+00.05350.281 3650.50820.47-.006728          0 3 1          0 1 0 11  5  6       11  5  7      4442336032297122 9    23.0   23.0
 11 6910.175000 1.332E-23 1.904E-02.09700.392   95.17590.72-.005340          1 2 0          0 0 0  3  2  2        2  1  1      474523603325 322 7     7.0    5.0
 11 6910.219250 2.005E-22 4.540E-01.08300.418  508.81200.67-.008259          0 2 1          0 0 0  5  3  3        5  3  2      577621303382622234    33.0   33.0
 11 6910.231000 3.082E-27 2.119E-01.07990.391 2406.14100.67-.018820          1 1 1          0 1 0  5  3  2        5  5  1      4442236033297122 8    11.0   11.0
 11 6910.280600 1.257E-28 1.081E+00.02740.221 3824.99640.37-.024660          2 0 0          0 0 0 14  9  6       15  8  7      444233603231712211    87.0   93.0
 11 6910.326000 2.687E-27 9.757E+00.01630.250 3391.12760.41-.026540          1 1 1          0 1 0 12  1 12       13  1 13      4742236033297122 8    25.0   27.0
 11 6910.346400 1.012E-26 1.513E+00.04040.298 2904.42800.51-.024640          2 1 0          0 1 0  9  1  8       10  2  9      4742236033287122 8    57.0   63.0
 11 6910.496180 1.840E-24 6.743E-03.08300.510  416.20870.67-.011744          1 2 0          0 0 0  6  1  5        5  2  4      574523303325 322 7    13.0   11.0
 11 6910.515000 1.793E-29 5.851E+00.08410.371 4408.02890.63-.011500          2 0 1          0 0 1  6  4  2        6  3  3      4442536032287122 7    39.0   39.0
 11 6910.554500 4.371E-27 1.165E-01.09490.371 2211.19050.63-.009580          1 1 1          0 1 0  5  0  5        6  2  4      4742236033257122 7    11.0   13.0
 11 6910.556800 1.652E-28 2.545E+01.10170.456 3725.94210.72-.011040          2 0 1          1 0 0  1  0  1        2  0  2      4442236032257122 7     3.0    5.0
 11 6910.612100 8.420E-27 1.019E+01.02120.250 3391.12690.41-.023320          1 1 1          0 1 0 12  0 12       13  0 13      4742236033297122 7    75.0   81.0
 11 6910.798000 4.190E-29 1.078E+00.02650.221 3824.49700.37-.023560          2 0 0          0 0 0 14  9  5       15  8  8      444233603231712211    29.0   31.0
 11 6910.806200 1.684E-29 5.992E-01.08560.412 3598.72740.69-.012240          2 2 0          0 2 0  3  2  2        4  3  1      4442236032287122 7     7.0    9.0
 11 6910.821400 1.341E-28 1.869E-04.07040.281 1998.99480.47-.020140          2 0 0          0 0 0 12  2 11       11  5  6      4442336032297122 8    75.0   69.0
 11 6910.897500 4.121E-28 2.383E-02.03250.281 2522.26070.47-.020480          2 0 0          0 0 0 11  7  5       11  8  4      4542236033297122 9    23.0   23.0
 11 6911.038300 9.889E-29 5.883E-04.04380.298 2054.36810.51-.015024          0 2 1          0 0 0 11  5  6       10  7  3      444233603231712211    23.0   21.0
 11 6911.044600 2.171E-29 6.068E-01.04190.250 4052.80970.41-.015820          2 1 0          0 1 0 13  2 11       13  3 10      4442336032297122 9    81.0   81.0
 11 6911.084900 1.182E-27 1.640E+00.05310.298 3383.26510.51-.008636          0 3 1          0 1 0 10  5  5       10  5  6      4742236033287122 8    63.0   63.0
 11 6911.152700 1.241E-27 2.393E-02.03260.281 2522.26450.47-.020440          2 0 0          0 0 0 11  7  4       11  8  3      4542236033297122 9    69.0   69.0
 11 6911.167210 2.903E-23 1.279E+00.08720.370  927.74390.61-.007199          2 0 0          0 0 0  6  3  3        7  4  4      578521303382622234    13.0   15.0
 11 6911.200500 9.840E-29 7.546E-01.03870.265 3770.87800.44-.033520          2 1 0          0 1 0 12  3 10       12  4  9      4442336032297122 8    75.0   75.0
 11 6911.245400 2.573E-28 3.003E+00.08030.391 3722.73110.67-.007636          0 4 1          0 2 0  6  3  3        5  3  2      4442336032257122 7    39.0   33.0
 11 6911.283300 1.369E-29 1.307E-03.07930.371 2733.96260.63-.016680          0 1 2          0 1 0  6  3  4        6  6  1      4442336032287122 8    39.0   39.0
 11 6911.384570 1.388E-22 1.395E-01.08410.425  300.36230.69-.001739          1 2 0          0 0 0  4  3  2        4  2  3      567621303382622234    27.0   27.0
 11 6911.390500 1.218E-29 4.138E+00.08990.391 4381.90450.67-.016740          1 0 2          1 0 0  5  2  3        5  5  0      4442236032287122 8    33.0   33.0
 11 6911.411900 8.764E-29 4.223E+00.09120.456 3887.11400.72-.008000          3 0 0          0 0 1  3  2  1        2  2  0      4442336032257122 7    21.0   15.0
 11 6911.631300 7.976E-24 6.471E-02.09500.450  503.96810.67-.014399          2 0 0          0 0 0  4  0  4        5  3  3      476520603324 322 6     9.0   11.0
