 11 6808.021612 5.873E-27 0.000E+00.04240.265 2275.37180.39-.0154720      1 2 0          0 0 0 11  6  5       12  5  8            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.039919 2.654E-26 0.000E+00.01600.208 3211.21120.38-.0275600      1 0 1          0 0 0 15  3 13       16  3 14            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.068040 1.614E-25 0.000E+00.03290.298 2054.36820.51-.0174240      0 2 1          0 0 0  9  7  2       10  7  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.086530 4.841E-25 0.000E+00.03470.298 2054.34470.51-.0195800      0 2 1          0 0 0  9  7  3       10  7  4            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.177093 5.795E-28 0.000E+00.05140.235 3101.43970.36-.0292640      1 2 0          0 0 0 13  7  7       14  6  8            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.214989 8.936E-27 0.000E+00.01560.208 3211.05470.38-.0260600      1 0 1          0 0 0 15  2 13       16  2 14            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.215021 4.878E-29 0.000E+00.04630.250 4052.80980.24-.0068080      0 3 1          0 1 0 12  5  7       13  3 10            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6808.717960 1.594E-24 0.000E+00.09000.457 1742.30550.69-.0033600      0 3 1          0 1 0  2  2  0        2  2  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.099361 1.182E-26 0.000E+00.06170.371 2042.75330.61-.0085680      1 3 0          0 1 0  7  0  7        6  1  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.112840 4.236E-29 0.000E+00.09840.434 3864.76290.64-.0128200      3 0 0          1 0 0  2  1  2        3  2  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.281890 1.065E-23 0.000E+00.08170.385 1360.23500.66-.0134400      2 0 0          0 0 0  8  3  6        9  4  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.357198 4.420E-26 0.000E+00.05250.250 2426.19530.24-.0322800      2 0 0          0 0 0 12  3  9       13  4 10            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.455567 3.678E-27 0.000E+00.04070.250 2927.93990.24-.0273000      1 0 1          0 0 0 13  5  9       13  7  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.518720 1.908E-23 0.000E+00.05680.285 1059.83530.61-.0128200      0 2 1          0 0 0  6  5  1        7  5  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6809.544300 4.841E-24 0.000E+00.06690.400 1006.11570.57-.017920     1 0 1          0 0 0  7  1  7        8  3  6              EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.160306 1.473E-29 0.000E+00.04330.235 4382.77830.36-.0289600      1 1 1          0 1 0 13  3 10       14  3 11            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.213370 7.988E-24 0.000E+00.07500.394 1122.70850.53-.0188400      1 0 1          0 0 0  7  2  6        8  4  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.265220 3.027E-31 0.000E+00.01630.250 5534.11080.37-.0265400      1 0 2          0 0 1 12  1 12       13  1 13            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.266030 1.009E-31 0.000E+00.02120.250 5534.1113-.32-.0233200      1 0 2          0 0 1 12  0 12       13  0 13            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.302450 1.884E-27 0.000E+00.01410.208 2952.39180.38-.0241600      2 0 0          0 0 0 16  1 16       16  2 15            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.308867 6.278E-28 0.000E+00.01540.208 2952.38620.38-.0245600      2 0 0          0 0 0 16  0 16       16  1 15            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.355709 1.233E-29 0.000E+00.05530.371 4613.57320.62-.0144400      3 0 0          0 0 1  6  5  2        6  5  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.411824 7.922E-27 0.000E+00.02300.281 2972.82810.48-.0220800      1 0 1          0 0 0 10 10  0       11 10  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.411848 2.641E-27 0.000E+00.02200.281 2972.82810.48-.0216200      1 0 1          0 0 0 10 10  1       11 10  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.504517 7.832E-26 0.000E+00.01120.208 2660.94410.38-.0242600      2 0 0          0 0 0 15  0 15       16  1 16            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.505162 2.611E-26 0.000E+00.01260.208 2660.94480.38-.0241600      2 0 0          0 0 0 15  1 15       16  0 16            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.802264 1.004E-29 0.000E+00.08020.434 3935.34400.69-.0082320      1 2 1          1 0 0  4  3  1        3  3  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.811590 1.089E-23 0.000E+00.06600.350 1059.64660.61-.0120500      1 0 1          0 0 0  6  3  4        7  5  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.931883 9.983E-30 0.000E+00.07230.333 4381.73540.57-.0031000      0 4 1          0 2 0  8  4  4        8  4  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.938873 6.587E-27 0.000E+00.02790.281 2740.42040.48-.0247000      1 0 1          0 0 0 10  9  2       11  9  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.941125 1.977E-26 0.000E+00.03020.281 2740.42040.48-.0238600      1 0 1          0 0 0 10  9  1       11  9  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6810.947728 1.884E-29 0.000E+00.06830.371 4016.05250.62-.0115920      0 4 1          0 2 0  6  4  3        6  4  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.038032 2.448E-26 0.000E+00.01430.221 2631.28220.36-.0248600      2 0 0          0 0 0 14  1 13       15  2 14            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.097450 7.947E-26 0.000E+00.01380.221 2631.26710.36-.0249600      2 0 0          0 0 0 14  2 13       15  1 14            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.212116 2.296E-29 0.000E+00.09840.480 3791.70070.69-.0042360      0 2 2          0 0 1  2  1  2        1  1  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.445299 8.442E-32 0.000E+00.04740.391 5678.72950.34-.0142200      0 5 1          0 3 0  5  5  1        5  5  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.454000 2.820E-32 0.000E+00.04410.391 5678.84470.35-.0153280      0 5 1          0 3 0  5  5  0        5  5  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.472996 6.616E-29 0.000E+00.06800.281 3659.90410.41-.0098400      1 1 1          0 1 0 11  3  9       11  5  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.475204 6.598E-29 0.000E+00.06800.281 3659.90330.48-.0098400      1 1 1          0 1 0 11  3  9       11  5  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.510357 7.905E-29 0.000E+00.06500.371 4015.51460.62-.0076960      0 4 1          0 2 0  6  4  2        6  4  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6811.565956 1.131E-27 0.000E+00.08010.315 2688.07960.56-.0076760      0 3 1          0 1 0  8  3  5        9  1  8            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
